user,peak_risk,mean_risk,last_risk,total_days,days_flagged,days_high,peak_day,is_insider,primary_dim,intervention_level,max_projected_risk
SJT0698,2.6971,1.135,0.7724,356,0,0,244.0,0,AUTONOMOUS,1.0,3.6861
SJW0184,1.5607,0.7738,0.6845,356,0,0,440.0,0,RISK_TAKER,1.0,1.6077
SJW3131,3.4885,1.5178,1.2022,356,0,0,399.0,0,RISK_TAKER,1.0,4.2413
SJY3732,3.7094,1.0874,0.9404,356,0,0,480.0,0,CAREFULL,1.0,4.7393
SKA0757,2.5171,1.04,0.9612,356,0,0,94.0,0,SOCIAL,1.0,3.8372
SKB2635,1.5033,0.8879,1.1425,356,0,0,104.0,0,RISK_TAKER,1.0,1.9145
SKB3336,2.5353,1.2746,1.1602,359,0,0,189.0,0,AUTONOMOUS,1.0,3.6
SKB3752,1.5507,0.9073,0.8758,356,0,0,332.0,0,RISK_TAKER,1.0,2.2059
SKE3262,3.4527,1.2435,0.9069,470,0,0,212.0,0,AUTONOMOUS,1.0,3.3999
SKF2105,3.8189,1.7772,1.3039,269,0,0,132.0,0,AUTONOMOUS,1.0,5.0283
SKG1731,1.3915,1.0646,1.0374,356,0,0,440.0,0,RISK_TAKER,1.0,1.4875
SKK0282,2.5543,0.8747,0.984,356,0,0,346.0,0,COMPLIANT,1.0,3.7424
SKL0739,2.2316,0.8002,0.6803,356,0,0,7.0,0,SOCIAL,1.0,3.395
SKM1287,1.737,0.8588,0.706,356,0,0,227.0,0,AUTONOMOUS,1.0,2.611
SKM1369,2.4005,1.0462,0.9852,356,0,0,259.0,0,RISK_TAKER,1.0,3.0181
SKM3058,2.1056,1.0099,1.0164,356,0,0,236.0,0,SOCIAL,1.0,2.5797
SKP3263,1.0549,0.8912,0.8976,356,0,0,83.0,0,RISK_TAKER,1.0,1.4062
SKS0339,6.0468,1.8514,0.9661,460,2,0,23.0,0,AUTONOMOUS,1.0,10.0801
SLB2519,1.4504,0.7801,0.6122,356,0,0,342.0,0,AUTONOMOUS,1.0,1.8295
SLB3039,4.7315,2.6088,2.8113,356,0,0,461.0,0,RISK_TAKER,1.0,5.9412
SLC0017,3.4301,1.3815,1.6317,356,0,0,487.0,0,COMPLIANT,1.0,4.6886
SLC1588,5.2059,1.6699,1.6769,412,0,0,113.0,0,RISK_TAKER,1.0,7.561
SLD1639,1.2048,0.9833,0.946,356,0,0,342.0,0,SOCIAL,1.0,1.306
SLH0900,1.8234,0.9494,0.9002,356,0,0,427.0,0,COMPLIANT,1.0,2.2244
SLL0504,1.809,1.0093,0.8568,356,0,0,115.0,0,SOCIAL,1.0,2.2972
SLM1119,4.014,1.4306,0.9268,356,0,0,292.0,0,COMPLIANT,1.0,5.1127
SLM2404,1.984,0.8262,0.551,356,0,0,507.0,0,SOCIAL,1.0,3.1238
SLS0834,2.3413,1.0469,1.1204,356,0,0,363.0,0,RISK_TAKER,1.0,4.2221
SLS2992,1.1909,0.8718,0.9157,356,0,0,440.0,0,RISK_TAKER,1.0,1.2942
SLV2969,2.768,1.1812,0.9797,356,0,0,62.0,0,SOCIAL,1.0,3.1308
SMC2898,3.3377,1.4871,1.4309,356,0,0,319.0,0,COMPLIANT,1.0,4.2029
SME0418,1.6216,0.8183,0.7741,356,0,0,231.0,0,COMPLIANT,1.0,1.8487
SME1984,1.5442,0.811,0.9422,356,0,0,453.0,0,SOCIAL,1.0,1.7475
SMG1268,1.9778,0.8954,1.0619,271,0,0,119.0,0,COMPLIANT,1.0,2.1345
SMG1794,1.8193,0.7819,0.743,356,0,0,475.0,0,SOCIAL,1.0,2.0668
SMH1953,2.2872,1.1528,1.1857,356,0,0,182.0,0,RISK_TAKER,1.0,2.6387
SMH2222,1.8415,1.2798,1.2249,356,0,0,399.0,0,RISK_TAKER,1.0,2.2235
SML1923,3.279,1.6138,1.8609,356,0,0,313.0,0,CAREFULL,1.0,4.9128
SMM3221,2.3709,0.9425,1.226,356,0,0,35.0,0,RISK_TAKER,1.0,3.2147
SMN1103,1.677,0.7285,0.6495,356,0,0,52.0,0,COMPLIANT,1.0,3.4817
SMO0458,4.0541,2.3856,3.2198,356,0,0,315.0,0,AUTONOMOUS,1.0,6.969
SMR0338,3.9874,1.7068,1.6791,356,0,0,262.0,0,SOCIAL,1.0,5.3377
SMS1114,2.1848,1.1366,1.3625,356,0,0,130.0,0,RISK_TAKER,1.0,3.346
SMS2452,1.9499,0.9254,0.7091,356,0,0,341.0,0,CAREFULL,1.0,2.8217
SMW2062,2.1104,0.9361,1.0224,356,0,0,245.0,0,AUTONOMOUS,1.0,2.4407
SNC1837,1.9673,0.8611,1.3863,356,0,0,116.0,0,CAREFULL,1.0,2.544
SNM1257,1.2978,0.8094,0.8246,356,0,0,342.0,0,AUTONOMOUS,1.0,1.6021
SNM1696,1.7918,0.8762,0.7618,356,0,0,111.0,0,COMPLIANT,1.0,2.4665
SNV2423,3.8146,1.2296,1.0881,356,0,0,31.0,0,AUTONOMOUS,1.0,5.0132
SNW0798,1.5538,0.7324,0.85,356,0,0,305.0,0,RISK_TAKER,1.0,2.1722
SOB0089,4.392,1.3798,0.8389,437,0,0,449.0,0,SOCIAL,1.0,7.0939
SOD0442,4.5016,1.8566,1.1469,356,0,0,320.0,0,COMPLIANT,1.0,6.9042
SOH3595,1.603,0.8424,0.7915,356,0,0,95.0,0,SOCIAL,1.0,2.3212
SOK1299,1.4783,0.7939,0.6047,55,0,0,34.0,0,COMPLIANT,1.0,1.6224
SOM2865,2.5317,1.1917,0.9296,356,0,0,182.0,0,CAREFULL,1.0,3.1255
SPM1684,1.8835,0.8841,0.8609,356,0,0,438.0,0,RISK_TAKER,1.0,2.0351
SPP2313,3.1602,1.1412,0.9657,356,0,0,355.0,0,AUTONOMOUS,1.0,3.1369
SPW0753,1.9033,0.8823,0.7325,356,0,0,262.0,0,COMPLIANT,1.0,2.7415
SQC2334,3.3127,1.6443,1.6686,356,0,0,404.0,0,RISK_TAKER,1.0,5.5664
SRA3210,3.7717,1.8742,1.9697,356,0,0,257.0,0,RISK_TAKER,1.0,4.417
SRB2276,5.7362,2.3207,2.7515,431,4,0,400.0,0,RISK_TAKER,1.0,10.1706
SRB2600,4.0348,2.2735,2.9046,356,0,0,417.0,0,AUTONOMOUS,1.0,8.2492
SRC2524,1.8542,0.877,0.8413,356,0,0,369.0,0,AUTONOMOUS,1.0,2.5939
SRH3590,2.5517,1.0446,0.7947,356,0,0,481.0,0,CAREFULL,1.0,2.829
SRL3525,1.785,0.7908,0.6507,356,0,0,108.0,0,RISK_TAKER,1.0,2.3496
SRM1112,2.5043,1.0796,0.7237,356,0,0,301.0,0,AUTONOMOUS,1.0,3.4593
SRM3245,2.6967,1.1355,1.0817,356,0,0,343.0,0,RISK_TAKER,1.0,2.7051
SRN2617,2.2306,1.1529,1.106,356,0,0,395.0,0,RISK_TAKER,1.0,2.7693
SRP2080,2.4877,1.0471,1.0128,356,0,0,305.0,0,RISK_TAKER,1.0,3.3382
SRR2711,4.7931,1.8043,0.8515,449,0,0,499.0,0,CAREFULL,1.0,7.2681
SRS0129,5.4712,2.4549,2.4683,507,0,0,428.0,0,COMPLIANT,1.0,7.5666
SSA0346,2.0238,1.0197,0.9563,356,0,0,157.0,0,RISK_TAKER,1.0,3.1668
SSA0389,1.5482,0.7703,0.7501,356,0,0,40.0,0,CAREFULL,1.0,1.8076
SSA1793,2.3922,0.9844,0.8429,356,0,0,35.0,0,RISK_TAKER,1.0,3.2576
SSD3197,2.1529,0.8889,0.6909,356,0,0,349.0,0,AUTONOMOUS,1.0,2.7265
SSF3031,2.525,1.385,0.9415,356,0,0,390.0,0,AUTONOMOUS,1.0,3.1599
SSH1649,3.3626,1.5209,1.1723,356,0,0,5.0,0,CAREFULL,1.0,9.7982
SSH1845,2.361,0.8659,0.8125,356,0,0,340.0,0,CAREFULL,1.0,3.3307
SSL2271,3.731,2.4268,2.5558,356,0,0,284.0,0,COMPLIANT,1.0,4.4597
SSM3894,2.3259,0.9119,0.7463,356,0,0,115.0,0,AUTONOMOUS,1.0,3.5697
SSO2406,2.185,0.9872,1.4751,356,0,0,103.0,0,SOCIAL,1.0,2.9123
SSR1962,2.7953,1.2917,1.0756,356,0,0,371.0,0,COMPLIANT,1.0,5.052
SSS3091,4.9126,1.9806,1.7341,394,0,0,211.0,0,SOCIAL,1.0,6.758
SST1661,5.2753,2.634,1.4271,356,0,0,371.0,0,SOCIAL,1.0,8.506
STC2042,1.8353,0.698,0.6672,356,0,0,74.0,0,COMPLIANT,1.0,2.082
STC3053,3.7656,2.3356,2.9631,356,0,0,405.0,0,COMPLIANT,1.0,5.3311
STJ2043,1.3433,0.742,0.6587,356,0,0,376.0,0,AUTONOMOUS,1.0,1.7834
STK2397,1.2409,0.8441,0.8036,356,0,0,388.0,0,CAREFULL,1.0,1.5057
STN2458,1.7103,0.9727,0.8506,59,0,0,25.0,0,AUTONOMOUS,1.0,2.6254
STR1769,3.8702,2.4011,2.7534,356,0,0,231.0,0,SOCIAL,1.0,5.1479
STR3896,2.6835,1.4417,1.187,356,0,0,111.0,0,RISK_TAKER,1.0,3.2187
SUG0718,2.1615,1.2399,1.1739,356,0,0,234.0,0,COMPLIANT,1.0,3.6249
SVA1742,2.3171,0.9464,0.8418,356,0,0,83.0,0,RISK_TAKER,1.0,2.3339
SVM0077,1.9159,1.0906,1.0458,356,0,0,62.0,0,RISK_TAKER,1.0,2.0513
SVM0770,1.5688,0.9257,0.8346,356,0,0,259.0,0,CAREFULL,1.0,1.7301
SVM3947,1.3351,0.8902,0.9033,356,0,0,399.0,0,AUTONOMOUS,1.0,1.3985
SWA1824,2.8005,1.2356,1.0717,356,0,0,453.0,0,RISK_TAKER,1.0,3.4822
SWE1349,1.7,0.921,0.8361,356,0,0,173.0,0,RISK_TAKER,1.0,1.9967
SWE3155,1.9337,1.0438,1.35,356,0,0,432.0,0,RISK_TAKER,1.0,2.6028
SWG1391,2.1801,1.101,1.2428,356,0,0,269.0,0,SOCIAL,1.0,2.8846
SWG2200,1.5972,0.9462,1.1772,356,0,0,466.0,0,COMPLIANT,1.0,2.0425
SWH1053,4.5948,2.4592,2.4572,356,0,0,279.0,0,SOCIAL,1.0,6.8932
SWK1436,1.9344,0.759,1.2496,356,0,0,508.0,0,COMPLIANT,1.0,2.9572
SWM0188,2.8614,1.0238,1.1188,356,0,0,500.0,0,CAREFULL,1.0,4.3216
SWO3258,2.3131,1.02,1.0121,361,0,0,71.0,0,COMPLIANT,1.0,3.6402
SWR3808,1.4701,0.8737,0.8476,356,0,0,61.0,0,CAREFULL,1.0,1.873
SWS0823,2.0499,0.806,0.6471,356,0,0,334.0,0,SOCIAL,1.0,2.5524
SXO3514,2.6295,0.8457,0.7137,356,0,0,63.0,0,AUTONOMOUS,1.0,2.6499
SXR0964,2.3702,1.3164,1.5305,356,0,0,14.0,0,SOCIAL,1.0,3.204
SXW0537,1.6447,0.8967,0.8554,356,0,0,474.0,0,SOCIAL,1.0,1.8606
SYF1650,3.084,1.2285,1.3113,356,0,0,335.0,0,COMPLIANT,1.0,5.011
SYF3607,3.4044,1.1765,0.8408,399,0,0,289.0,0,AUTONOMOUS,1.0,6.2503
SYM2379,3.7482,1.769,1.6351,356,0,0,455.0,0,AUTONOMOUS,1.0,5.5859
SZB0321,3.4882,1.3385,1.9681,356,0,0,412.0,0,COMPLIANT,1.0,4.077
SZC2235,1.4202,1.267,1.301,177,0,0,81.0,0,SOCIAL,1.0,1.6281
SZG0325,1.7173,0.8314,0.6823,356,0,0,468.0,0,CAREFULL,1.0,1.9667
TAB0684,3.083,1.3165,1.0323,358,0,0,321.0,0,AUTONOMOUS,1.0,4.7021
TAB1870,4.8888,1.9572,2.0984,356,0,0,474.0,0,RISK_TAKER,1.0,10.8384
TAB3539,1.9058,0.9184,0.941,356,0,0,35.0,0,RISK_TAKER,1.0,2.4657
TAC3330,4.4193,1.5985,2.9133,356,0,0,136.0,0,RISK_TAKER,1.0,7.5948
TAC3425,2.9447,1.0776,1.3754,356,0,0,221.0,0,AUTONOMOUS,1.0,3.8887
TAD1414,1.8869,0.8535,0.8964,356,0,0,426.0,0,RISK_TAKER,1.0,2.024
TAE1559,1.8092,0.9945,0.9969,356,0,0,175.0,0,RISK_TAKER,1.0,2.0116
TAF0640,2.5865,1.0199,0.934,356,0,0,101.0,0,SOCIAL,1.0,4.6956
TAH0933,1.4266,1.1615,1.1747,356,0,0,266.0,0,SOCIAL,1.0,1.5204
TAJ0193,4.7828,2.3105,2.2151,356,0,0,257.0,0,COMPLIANT,1.0,5.8806
TAM1488,1.319,0.8344,0.7985,356,0,0,291.0,0,SOCIAL,1.0,1.4213
TAM2031,3.6292,1.7906,3.6292,356,0,0,515.0,0,RISK_TAKER,1.0,5.3376
TAM3048,5.8257,3.2241,2.2867,473,2,0,303.0,0,SOCIAL,1.0,7.8723
TAN2642,2.3593,1.0907,0.8828,281,0,0,291.0,0,SOCIAL,1.0,2.7868
TAP0631,2.3715,0.9032,0.9133,356,0,0,187.0,0,AUTONOMOUS,1.0,2.622
TAP0664,5.6988,1.6104,0.8195,397,2,0,225.0,0,SOCIAL,1.0,8.9438
TAP1086,2.7988,1.1418,1.2408,356,0,0,192.0,0,RISK_TAKER,1.0,4.0149
TAW2664,2.6939,1.3164,0.9751,358,0,0,224.0,0,CAREFULL,1.0,3.5494
TBB1547,1.0667,0.9051,1.0409,356,0,0,452.0,0,SOCIAL,1.0,1.3672
TBC2256,3.2242,1.5784,1.708,356,0,0,286.0,0,SOCIAL,1.0,4.0712
TBD2008,4.773,1.8333,1.7534,385,0,0,29.0,0,COMPLIANT,1.0,7.0718
TBK2860,1.4437,0.7859,0.834,356,0,0,475.0,0,COMPLIANT,1.0,1.8708
TBL2581,3.2192,1.405,1.5124,359,0,0,105.0,0,SOCIAL,1.0,4.5093
TBM0932,1.5056,0.9422,0.9306,356,0,0,172.0,0,RISK_TAKER,1.0,1.7676
TBM3829,1.7009,1.0269,1.052,356,0,0,82.0,0,RISK_TAKER,1.0,2.1089
TBS3382,1.8688,0.8888,0.962,356,0,0,300.0,0,AUTONOMOUS,1.0,2.5527
TBW1393,2.4665,1.2434,1.1015,356,0,0,454.0,0,CAREFULL,1.0,3.3612
TCB0061,3.101,1.26,1.07,356,0,0,73.0,0,RISK_TAKER,1.0,3.8226
TCB0550,3.4067,1.6738,2.4464,356,0,0,153.0,0,SOCIAL,1.0,4.8245
TCG0016,4.8091,2.434,1.9501,356,0,0,146.0,0,COMPLIANT,1.0,9.0548
TCG1262,2.0553,1.0181,1.0969,356,0,0,430.0,0,COMPLIANT,1.0,3.3382
TCH2216,2.8261,1.6773,1.8593,356,0,0,110.0,0,CAREFULL,1.0,3.4076
TCH2233,1.8832,1.0234,0.9584,356,0,0,10.0,0,RISK_TAKER,1.0,2.3244
TCM2403,3.2522,1.5055,1.0698,356,0,0,395.0,0,COMPLIANT,1.0,4.6572
TCN1687,1.8747,0.9131,0.8749,356,0,0,395.0,0,COMPLIANT,1.0,2.2961
TCP2520,2.5928,0.9619,1.4659,356,0,0,399.0,0,RISK_TAKER,1.0,3.0033
TCR3994,1.7882,0.9645,1.0014,356,0,0,297.0,0,COMPLIANT,1.0,2.4564
TDC3116,2.3333,0.7431,0.9449,356,0,0,327.0,0,COMPLIANT,1.0,2.1851
TDG2727,2.1693,0.9724,0.7731,356,0,0,181.0,0,AUTONOMOUS,1.0,2.2074
TDH0989,2.4391,1.179,1.5832,356,0,0,501.0,0,AUTONOMOUS,1.0,3.8265
TDJ3138,4.837,1.5309,1.2433,424,0,0,225.0,0,RISK_TAKER,1.0,7.7999
TDK1689,4.4851,1.6534,0.9378,473,0,0,408.0,0,RISK_TAKER,1.0,6.7992
TDM2658,2.1477,0.9016,0.7721,356,0,0,173.0,0,RISK_TAKER,1.0,2.6118
TDM2859,1.6839,0.973,0.8654,356,0,0,188.0,0,RISK_TAKER,1.0,2.2099
TDM3135,5.8502,2.4332,1.5825,398,5,0,99.0,0,AUTONOMOUS,1.0,9.3933
TDR0111,3.5201,1.7126,1.1386,66,0,0,84.0,0,SOCIAL,1.0,5.0743
TDV1034,3.0701,1.1288,1.1474,356,0,0,451.0,0,RISK_TAKER,1.0,5.0522
TDV3188,3.6645,1.461,1.6401,356,0,0,461.0,0,AUTONOMOUS,1.0,4.1164
TDW1746,2.254,1.3482,1.3684,356,0,0,495.0,0,CAREFULL,1.0,2.6327
TEC2300,1.4733,0.85,0.8036,193,0,0,20.0,0,AUTONOMOUS,1.0,1.4089
TEC3006,3.5235,1.8023,2.4285,356,0,0,482.0,0,CAREFULL,1.0,5.2612
TEF3555,1.8534,0.8503,1.1181,356,0,0,412.0,0,COMPLIANT,1.0,2.7654
TEW0693,2.3931,1.1274,0.6547,196,0,0,157.0,0,AUTONOMOUS,1.0,4.387
TFB1229,2.3871,0.8318,0.7196,356,0,0,439.0,0,AUTONOMOUS,1.0,2.6314
TFH0544,4.4282,2.5171,2.2112,356,0,0,56.0,0,SOCIAL,1.0,4.6714
TGA2006,2.2722,1.1039,0.8477,356,0,0,313.0,0,SOCIAL,1.0,4.0152
TGC1489,1.6891,1.0558,1.2533,356,0,0,311.0,0,RISK_TAKER,1.0,2.1497
TGH3351,5.0131,2.0917,1.125,511,0,0,225.0,0,AUTONOMOUS,1.0,6.7915
TGP1343,5.8906,3.5737,2.9124,356,10,0,256.0,0,RISK_TAKER,1.0,7.7112
TGW2782,1.3062,0.8297,0.8298,356,0,0,110.0,0,COMPLIANT,1.0,1.3354
THB0987,4.1422,1.9212,1.7879,361,0,0,258.0,0,RISK_TAKER,1.0,9.2165
THC2752,2.9727,0.9287,0.7534,356,0,0,199.0,0,CAREFULL,1.0,4.6358
THF2879,5.4468,2.0132,2.0519,462,0,0,485.0,0,CAREFULL,1.0,7.7725
THG3271,1.5635,1.0149,1.13,356,0,0,139.0,0,AUTONOMOUS,1.0,1.8763
THH2751,5.0714,2.2527,1.9399,366,0,0,263.0,0,RISK_TAKER,1.0,7.209
THM1021,1.8498,0.8454,0.939,356,0,0,427.0,0,CAREFULL,1.0,3.3286
THM2665,1.3463,0.7124,0.694,356,0,0,221.0,0,AUTONOMOUS,1.0,1.6158
THR3371,2.9316,1.6558,1.8872,356,0,0,494.0,0,RISK_TAKER,1.0,3.9059
THW1425,1.947,0.8816,0.8556,356,0,0,325.0,0,RISK_TAKER,1.0,2.8118
TIE1175,3.3901,1.5048,1.5586,356,0,0,88.0,0,SOCIAL,1.0,4.2801
TIJ1817,4.0543,1.766,1.1834,365,0,0,453.0,0,COMPLIANT,1.0,5.797
TJB0540,2.887,1.8372,2.063,356,0,0,59.0,0,COMPLIANT,1.0,3.9124
TJB2532,2.0356,0.8729,0.7982,356,0,0,434.0,0,AUTONOMOUS,1.0,2.3224
TJB3240,2.5009,0.9263,0.7628,356,0,0,256.0,0,CAREFULL,1.0,3.2321
TJB3511,1.8317,0.809,1.086,356,0,0,420.0,0,AUTONOMOUS,1.0,2.7928
TJD0106,4.7205,1.7518,1.4826,483,0,0,267.0,0,RISK_TAKER,1.0,6.6736
TJE1945,2.0232,0.9766,1.6393,356,0,0,326.0,0,RISK_TAKER,1.0,2.5406
TJL2113,2.3613,1.0581,0.8943,356,0,0,54.0,0,AUTONOMOUS,1.0,2.6167
TJL3603,2.3271,0.8307,0.995,356,0,0,406.0,0,AUTONOMOUS,1.0,3.0265
TJM0328,2.2146,0.8718,0.7397,356,0,0,468.0,0,RISK_TAKER,1.0,2.3668
TJM3340,1.8507,1.0998,1.0453,356,0,0,469.0,0,AUTONOMOUS,1.0,2.0623
TJP2817,2.2436,1.2922,1.0992,356,0,0,461.0,0,AUTONOMOUS,1.0,2.6943
TJS3067,4.8483,2.2007,1.5505,441,0,0,422.0,0,COMPLIANT,1.0,8.8187
TJT3412,2.2873,1.3109,1.2231,356,0,0,385.0,0,CAREFULL,1.0,2.6689
TKC0514,2.0549,1.0266,0.8801,356,0,0,278.0,0,SOCIAL,1.0,2.1686
TKD2115,1.9523,0.9482,0.7159,356,0,0,136.0,0,AUTONOMOUS,1.0,3.1159
TKE3293,3.3893,1.3383,1.0474,362,0,0,221.0,0,RISK_TAKER,1.0,5.3144
TKK0628,2.8209,1.2103,1.0701,362,0,0,258.0,0,RISK_TAKER,1.0,4.6293
TKM1539,5.6817,2.9383,2.6139,483,4,0,470.0,0,CAREFULL,1.0,9.1231
TKM2494,2.5559,1.1237,1.0311,356,0,0,215.0,0,COMPLIANT,1.0,3.6497
TKN0812,1.6568,0.8871,0.8528,178,0,0,48.0,0,CAREFULL,1.0,1.9035
TKO0417,2.3022,1.0714,0.8313,356,0,0,82.0,0,CAREFULL,1.0,3.4932
TKP0210,4.5642,1.804,2.2749,397,0,0,338.0,0,COMPLIANT,1.0,7.4772
TKS1549,3.5214,1.6543,1.0759,360,0,0,257.0,0,COMPLIANT,1.0,4.6433
TKS3035,5.4049,2.1462,2.2158,424,0,0,177.0,0,RISK_TAKER,1.0,8.5801
TLC1147,2.6465,1.1428,1.4493,356,0,0,154.0,0,SOCIAL,1.0,3.7037
TLK0003,6.7462,4.3013,4.5252,362,61,0,430.0,0,RISK_TAKER,1.0,11.8917
TLP1231,1.6226,0.7029,0.5779,356,0,0,402.0,0,CAREFULL,1.0,2.2318
TLU1836,3.0418,1.2525,1.2284,356,0,0,459.0,0,AUTONOMOUS,1.0,4.3444
TLW2668,2.2778,0.9599,0.6187,356,0,0,206.0,0,COMPLIANT,1.0,3.222
TMB1474,2.1491,0.8595,0.6214,356,0,0,468.0,0,AUTONOMOUS,1.0,2.7116
TMC3659,5.9681,2.498,1.5452,388,2,0,149.0,0,AUTONOMOUS,1.0,8.8557
TMV0868,2.4242,1.3994,1.179,356,0,0,10.0,0,AUTONOMOUS,1.0,3.1202
TND0324,2.1904,0.8065,0.6998,356,0,0,348.0,0,COMPLIANT,1.0,3.2584
TNH3028,2.4428,1.424,1.0524,85,0,0,82.0,0,AUTONOMOUS,1.0,3.7602
TNR0319,5.6689,2.085,1.4987,356,1,0,311.0,0,CAREFULL,1.0,7.9554
TNS1233,2.6037,0.9764,1.0329,356,0,0,384.0,0,RISK_TAKER,1.0,2.8619
TNV3213,2.7409,1.2119,0.9841,356,0,0,216.0,0,RISK_TAKER,1.0,3.3633
TOS3712,1.979,1.0063,0.9131,356,0,0,206.0,0,SOCIAL,1.0,2.8119
TPF1663,3.0385,1.2025,1.4085,356,0,0,327.0,0,CAREFULL,1.0,5.0083
TPG2392,2.8758,1.1542,1.2695,356,0,0,6.0,0,AUTONOMOUS,1.0,5.8437
TPM0039,3.1256,1.1921,1.6824,356,0,0,299.0,0,RISK_TAKER,1.0,4.8883
TPM0234,2.092,0.9942,0.7102,79,0,0,18.0,0,AUTONOMOUS,1.0,2.3711
TPM3141,1.3719,0.8136,0.8222,356,0,0,367.0,0,SOCIAL,1.0,1.9825
TPS1568,3.8252,1.3524,1.5392,442,0,0,210.0,0,COMPLIANT,1.0,5.36
TPS2595,2.9823,1.078,1.3677,356,0,0,89.0,0,AUTONOMOUS,1.0,3.5515
TQR3104,2.9843,1.3151,1.3679,356,0,0,4.0,0,AUTONOMOUS,1.0,3.553
TRC1831,2.3805,0.9553,1.2414,356,0,0,264.0,0,AUTONOMOUS,1.0,3.2328
TRH1083,4.6511,1.3714,0.65,423,0,0,289.0,0,COMPLIANT,1.0,7.699
TRS3323,1.7706,0.9894,0.9194,356,0,0,82.0,0,AUTONOMOUS,1.0,2.1916
TRV2966,1.6981,0.9384,0.8563,356,0,0,154.0,0,RISK_TAKER,1.0,2.3111
TRW3172,2.1297,0.8681,1.007,356,0,0,510.0,0,RISK_TAKER,1.0,2.9413
TSD2948,4.0605,1.4233,0.9583,364,0,0,489.0,0,CAREFULL,1.0,6.8876
TSF3478,3.0665,1.2161,1.5584,356,0,0,396.0,0,AUTONOMOUS,1.0,4.528
TSH3841,1.9152,0.8322,0.8918,356,0,0,395.0,0,SOCIAL,1.0,2.7816
TSL2699,2.3916,0.9374,2.2523,356,0,0,381.0,0,RISK_TAKER,1.0,3.7539
TSO3216,4.1403,1.4133,0.8321,372,0,0,212.0,0,RISK_TAKER,1.0,6.4215
TSS3643,1.7564,0.8175,0.9184,356,0,0,21.0,0,CAREFULL,1.0,2.2201
TTB0471,3.1463,0.8086,0.8495,356,0,0,129.0,0,AUTONOMOUS,1.0,4.663
TTD2873,1.8101,0.9836,0.9208,356,0,0,353.0,0,SOCIAL,1.0,2.4148
TTF2920,2.3067,1.2115,1.1256,356,0,0,511.0,0,AUTONOMOUS,1.0,3.709
TTK2633,1.8798,0.9709,1.8798,356,0,0,515.0,0,COMPLIANT,1.0,2.5541
TTL3088,4.424,1.7693,1.2669,356,0,0,292.0,0,RISK_TAKER,1.0,7.2107
TTP2417,1.6845,0.8326,0.6734,356,0,0,319.0,0,AUTONOMOUS,1.0,2.1761
TTR0045,4.98,3.2098,3.5223,356,0,0,341.0,0,RISK_TAKER,1.0,7.3804
TVC2918,3.2184,1.531,1.2077,358,0,0,465.0,0,SOCIAL,1.0,4.2335
TVS0520,5.351,3.2866,3.24,356,0,0,84.0,0,AUTONOMOUS,1.0,5.9381
TWF1072,2.3546,1.0457,0.8491,356,0,0,363.0,0,CAREFULL,1.0,5.2906
TWH1178,2.0027,0.9211,1.2012,356,0,0,35.0,0,AUTONOMOUS,1.0,2.657
TWK1773,4.6246,2.4596,1.3917,356,0,0,459.0,0,CAREFULL,1.0,5.5736
TWM0837,1.7661,0.9234,0.9224,356,0,0,111.0,0,COMPLIANT,1.0,2.1205
TWM2199,5.2466,2.5931,2.7146,484,0,0,149.0,0,AUTONOMOUS,1.0,8.7836
TWW0811,2.2732,0.9202,0.727,356,0,0,486.0,0,AUTONOMOUS,1.0,2.9107
TZG2263,2.5236,1.1389,0.8346,356,0,0,6.0,0,AUTONOMOUS,1.0,5.335
TZM0239,2.3414,0.9644,0.8474,356,0,0,318.0,0,RISK_TAKER,1.0,3.4176
TZM0716,2.1083,0.9938,0.7815,356,0,0,143.0,0,AUTONOMOUS,1.0,2.6701
TZM0851,4.3916,2.3386,4.0744,356,0,0,434.0,0,COMPLIANT,1.0,5.895
TZY3133,4.3426,2.0001,1.1497,108,0,0,121.0,0,AUTONOMOUS,1.0,6.6083
UAD2700,1.595,0.9135,0.9995,142,0,0,38.0,0,RISK_TAKER,1.0,2.1145
UAH3940,1.4751,0.9385,0.9334,356,0,0,350.0,0,AUTONOMOUS,1.0,1.4512
UAS2829,1.7869,1.1689,0.9437,356,0,0,438.0,0,AUTONOMOUS,1.0,2.3741
UCG0322,1.7545,0.8716,0.6906,356,0,0,500.0,0,COMPLIANT,1.0,2.4062
UCM3537,1.6909,0.8859,0.7697,356,0,0,487.0,0,RISK_TAKER,1.0,2.1365
UCS3454,2.7198,1.3252,1.2321,356,0,0,290.0,0,COMPLIANT,1.0,3.8184
UCW2995,5.0159,2.053,1.8864,471,0,0,211.0,0,RISK_TAKER,1.0,8.3436
UDB1170,4.3136,1.2248,0.9051,364,0,0,66.0,0,AUTONOMOUS,1.0,6.438
UDW0487,1.5052,0.8591,0.8191,356,0,0,25.0,0,RISK_TAKER,1.0,1.7236
UEP2013,1.3915,0.8136,0.8025,356,0,0,73.0,0,RISK_TAKER,1.0,2.7087
UIM2818,1.0232,0.8771,0.8423,356,0,0,195.0,0,CAREFULL,1.0,1.1578
UKC0543,5.9051,3.4191,2.7767,356,5,0,255.0,0,RISK_TAKER,1.0,7.9158
UKC1192,2.4467,1.1992,1.0918,356,0,0,430.0,0,RISK_TAKER,1.0,3.5553
UKS1465,2.9301,1.6304,1.2386,356,0,0,174.0,0,SOCIAL,1.0,3.6713
